job,marital,education,housing,loan,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,y,was_contacted_before,economic_index,is_risk,poutcome_success,is_cellular,age_group
technician,married,professional.course,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
student,single,high.school,yes,no,apr,fri,5,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,no,no,apr,fri,4,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,0,working_age
admin.,married,high.school,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,married,professional.course,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
technician,single,university.degree,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
housemaid,divorced,basic.4y,no,no,apr,fri,4,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,senior/retired
technician,married,professional.course,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,university.degree,yes,no,apr,fri,3,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
services,single,professional.course,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,single,university.degree,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,high.school,yes,no,apr,fri,1,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,divorced,high.school,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,basic.9y,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
retired,married,basic.6y,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
blue-collar,married,basic.9y,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
blue-collar,single,basic.6y,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
technician,married,professional.course,no,no,apr,fri,1,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
admin.,married,high.school,no,no,apr,fri,6,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
services,married,high.school,no,no,apr,fri,2,1,93.075,-47.1,no,1,-1.9743977452792214,0,1,1,working_age
services,single,high.school,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,single,professional.course,yes,no,apr,fri,1,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
admin.,married,university.degree,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,basic.4y,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,married,university.degree,yes,no,apr,fri,2,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
services,single,high.school,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
housemaid,married,basic.6y,yes,no,apr,fri,2,0,93.075,-47.1,yes,0,-1.9743977452792214,1,0,1,working_age
admin.,divorced,high.school,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,basic.6y,yes,no,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
services,married,high.school,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,single,university.degree,no,no,apr,fri,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,university.degree,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
management,married,university.degree,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,single,high.school,no,yes,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,Students/early career
admin.,married,basic.9y,yes,yes,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,basic.6y,yes,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,yes,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,4,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,divorced,high.school,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,high.school,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
student,single,professional.course,no,yes,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,married,basic.4y,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,no,no,apr,fri,2,2,93.075,-47.1,no,1,-1.9743977452792214,0,1,1,working_age
technician,divorced,high.school,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
admin.,divorced,high.school,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,university.degree,no,no,apr,fri,5,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,no,yes,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,university.degree,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
admin.,single,university.degree,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,no,yes,apr,fri,2,2,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
blue-collar,divorced,basic.4y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,professional.course,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,basic.4y,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,divorced,high.school,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
admin.,single,high.school,yes,no,apr,fri,5,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,single,university.degree,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
retired,married,high.school,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
blue-collar,married,basic.6y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
blue-collar,divorced,basic.4y,no,no,apr,fri,5,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,divorced,professional.course,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,married,professional.course,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
services,single,high.school,yes,no,apr,fri,4,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,high.school,no,no,apr,fri,4,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,professional.course,yes,yes,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,university.degree,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,single,university.degree,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
unemployed,single,basic.9y,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,no,apr,fri,6,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,university.degree,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
blue-collar,single,basic.9y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,married,university.degree,no,no,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
services,single,high.school,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
admin.,single,university.degree,no,no,apr,fri,2,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,0,working_age
admin.,married,high.school,yes,yes,apr,fri,3,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
student,single,high.school,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,Students/early career
technician,divorced,high.school,no,no,apr,fri,3,1,93.075,-47.1,yes,1,-1.9743977452792214,0,1,0,working_age
technician,single,professional.course,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
admin.,divorced,high.school,yes,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,professional.course,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,single,university.degree,yes,no,apr,fri,2,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,yes,no,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,basic.6y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
admin.,divorced,basic.9y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,married,university.degree,no,yes,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,divorced,high.school,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,high.school,no,yes,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,Students/early career
blue-collar,married,basic.6y,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,basic.9y,yes,no,apr,fri,3,2,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
management,single,university.degree,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,divorced,university.degree,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,married,professional.course,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,married,professional.course,no,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,single,high.school,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,single,high.school,no,no,apr,fri,3,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,divorced,high.school,no,yes,apr,fri,3,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
retired,married,basic.4y,yes,no,apr,fri,2,0,93.075,-47.1,yes,0,-1.9743977452792214,1,0,1,working_age
blue-collar,married,basic.9y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
self-employed,married,university.degree,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
student,single,high.school,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,no,no,apr,fri,4,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,married,basic.9y,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,divorced,high.school,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
technician,married,professional.course,no,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,married,basic.6y,no,no,apr,fri,4,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,no,no,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,divorced,professional.course,yes,yes,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,no,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,divorced,university.degree,yes,no,apr,fri,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,single,high.school,no,no,apr,fri,1,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,0,working_age
blue-collar,married,professional.course,yes,yes,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
services,married,high.school,no,no,apr,fri,4,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,university.degree,no,yes,apr,fri,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,yes,no,apr,fri,4,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
admin.,married,high.school,yes,no,apr,fri,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,high.school,yes,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,high.school,yes,no,apr,mon,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,single,professional.course,no,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
housemaid,married,basic.4y,yes,no,apr,mon,2,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
admin.,married,basic.9y,yes,no,apr,mon,5,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,yes,yes,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,no,apr,mon,3,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,high.school,no,no,apr,mon,5,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,married,professional.course,yes,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
self-employed,single,university.degree,yes,yes,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,single,professional.course,yes,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
student,single,high.school,yes,yes,apr,mon,1,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,Students/early career
entrepreneur,married,basic.4y,yes,no,apr,mon,3,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
retired,married,basic.6y,yes,yes,apr,mon,5,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
technician,married,professional.course,no,no,apr,mon,2,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,no,yes,apr,mon,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,yes,no,apr,mon,2,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
student,single,high.school,yes,no,apr,mon,1,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,Students/early career
services,single,high.school,no,no,apr,mon,2,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
management,married,university.degree,no,no,apr,mon,3,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
entrepreneur,married,university.degree,no,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
services,married,high.school,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
self-employed,divorced,university.degree,yes,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,Students/early career
technician,single,professional.course,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,no,no,apr,mon,5,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
retired,married,high.school,no,yes,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,senior/retired
entrepreneur,married,basic.4y,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,high.school,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,yes,no,apr,mon,1,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
technician,married,university.degree,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,single,high.school,yes,no,apr,mon,3,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.9y,yes,yes,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
technician,divorced,basic.9y,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
student,single,university.degree,yes,yes,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
services,married,high.school,yes,no,apr,mon,1,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
services,married,high.school,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,married,university.degree,yes,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,married,university.degree,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
management,single,high.school,no,no,apr,mon,2,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,divorced,basic.9y,yes,yes,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
entrepreneur,single,university.degree,yes,yes,apr,mon,12,1,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
services,married,high.school,no,no,apr,mon,3,0,93.075,-47.1,yes,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.4y,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,0,working_age
blue-collar,divorced,basic.6y,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
admin.,divorced,high.school,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
retired,married,high.school,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,married,basic.6y,yes,no,apr,mon,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,basic.4y,no,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
unemployed,single,professional.course,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,1,0,1,working_age
technician,single,high.school,yes,no,apr,mon,1,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,Students/early career
management,single,university.degree,yes,no,apr,mon,3,0,93.075,-47.1,no,0,-1.9743977452792214,0,0,1,working_age
blue-collar,single,professional.course,yes,yes,apr,mon,3,1,93.075,-47.1,no,0,-1.9743977452792214,1,0,0,working_age
